id,home_team_id,away_team_id,home_abbrev,away_abbrev,date,week,season,home_score,away_score,temp,humd,wind,cond,spread,ou,home_moneyline,away_moneyline,playoffs,neutral
4942,25,28,PIT,SEA,9/18/11,2,2011,24,0,63,59,12,Partly Cloudy,-14,40,0,0,0,0
4943,32,1,WSH,ARI,9/18/11,2,2011,22,21,66,71,7,Cloudy,-3.5,44,0,0,0,0
4944,5,12,CAR,GB,9/18/11,2,2011,23,30,64,67,11,Cloudy,10,45.5,0,0,0,0
4945,27,9,SF,DAL,9/18/11,2,2011,24,27,70,60,3,Sunny,3,42.5,0,0,0,0
4946,19,26,NE,SD,9/18/11,2,2011,35,21,63,0,16,Partly Cloudy,-7,53.5,0,0,0,0
4947,10,7,DEN,CIN,9/18/11,2,2011,24,22,69,27,6,Sunny,-3.5,40,0,0,0,0
4948,17,13,MIA,HOU,9/18/11,2,2011,13,23,87,59,15,Sunny,3,48,0,0,0,0
4949,2,24,ATL,PHI,9/18/11,2,2011,35,31,0,0,0,Dome,2.5,49.5,0,0,0,0
4950,21,29,NYG,STL,9/19/11,2,2011,28,16,60,72,6,Clear,-6,44,0,0,0,0
4951,4,19,BUF,NE,9/25/11,3,2011,34,31,78,60,8,Sunny,8.5,53.5,0,0,0,0
4952,7,27,CIN,SF,9/25/11,3,2011,8,13,71,61,2,Partly CLoudy,-2.5,40.5,0,0,0,0
4953,8,17,CLE,MIA,9/25/11,3,2011,17,16,70,72,5,Sunny,-2.5,41,0,0,0,0
4954,31,10,TEN,DEN,9/25/11,3,2011,17,14,73,51,11,Sunny,-7,42,0,0,0,0
4955,18,11,MIN,DET,9/25/11,3,2011,23,26,63,0,0,Dome,3.5,44.5,0,0,0,0
4956,20,13,NO,HOU,9/25/11,3,2011,40,33,85,0,0,Dome,-4,53,0,0,0,0
4957,24,21,PHI,NYG,9/25/11,3,2011,16,29,76,79,5,Cloudy,-7,42,0,0,0,0
4958,5,15,CAR,JAC,9/25/11,3,2011,16,10,75,87,4,Cloudy,-3.5,43,0,0,0,0
4959,26,16,SD,KC,9/25/11,3,2011,20,17,67,68,8,Partly Cloudy,-14.5,45,0,0,0,0
4960,23,22,OAK,NYJ,9/25/11,3,2011,34,24,70,70,7,Cloudy,3,41,0,0,0,0
4961,29,3,STL,BAL,9/25/11,3,2011,7,37,0,0,0,Dome,3.5,41.5,0,0,0,0
4962,28,1,SEA,ARI,9/25/11,3,2011,13,10,68,0,20,Rain,3.5,43,0,0,0,0
4963,30,2,TB,ATL,9/25/11,3,2011,16,13,89,94,9,Rain,-1.5,45.5,0,0,0,0
4964,6,12,CHI,GB,9/25/11,3,2011,17,27,61,85,10,Chance Rain,3.5,45.5,0,0,0,0
4965,14,25,IND,PIT,9/25/11,3,2011,20,23,0,0,0,Closed Roof,10.5,39.5,0,0,0,0
4966,6,5,CHI,CAR,10/2/11,4,2011,34,29,60,50,8,Sunny,-6,42.5,0,0,0,0
4967,7,4,CIN,BUF,10/2/11,4,2011,23,20,57,48,13,Sunny,3,43.5,0,0,0,0
4968,8,31,CLE,TEN,10/2/11,4,2011,13,31,48,0,24,Cloudy,0,38.5,0,0,0,0
4969,9,11,DAL,DET,10/2/11,4,2011,30,34,0,0,0,Closed Roof,-2.5,46,0,0,0,0
4970,29,32,STL,WSH,10/2/11,4,2011,10,17,0,0,0,Dome,2.5,43.5,0,0,0,0
4971,24,27,PHI,SF,10/2/11,4,2011,23,24,54,78,20,Cloudy,-9,44,0,0,0,0
4972,16,18,KC,MIN,10/2/11,4,2011,22,17,65,40,7,Sunny,2.5,39.5,0,0,0,0
4973,15,20,JAC,NO,10/2/11,4,2011,10,23,71,40,5,Clear,7,45,0,0,0,0
4974,13,25,HOU,PIT,10/2/11,4,2011,17,10,75,35,12,Closed Roof,-3.5,45,0,0,0,0
4975,1,21,ARI,NYG,10/2/11,4,2011,27,31,0,0,0,Dome,1,44.5,0,0,0,0
4976,28,2,SEA,ATL,10/2/11,4,2011,28,30,58,0,0,Partly Sunny,4.5,38.5,0,0,0,0
4977,26,17,SD,MIA,10/2/11,4,2011,26,16,84,32,9,Sunny,-7,44.5,0,0,0,0
4978,12,10,GB,DEN,10/2/11,4,2011,49,23,67,37,10,Sunny,-12.5,46,0,0,0,0
4979,23,19,OAK,NE,10/2/11,4,2011,19,31,71,50,6,Partly Cloudy,5,55,0,0,0,0
4980,3,22,BAL,NYJ,10/2/11,4,2011,34,17,51,66,6,Chance Rain,-3.5,42,0,0,0,0
4981,30,14,TB,IND,10/3/11,4,2011,24,17,80,56,0,Clear,-10,40.5,0,0,0,0
4982,4,24,BUF,PHI,10/9/11,5,2011,31,24,74,47,6,Sunny,3,50,0,0,0,0
4983,14,16,IND,KC,10/9/11,5,2011,24,28,72,64,1,Sunny,-2,38.5,0,0,0,0
4984,18,1,MIN,ARI,10/9/11,5,2011,34,10,66,0,0,Dome,-3,45.5,0,0,0,0
4985,21,28,NYG,SEA,10/9/11,5,2011,25,36,81,42,4,Sunny,-9.5,43.5,0,0,0,0
4986,25,31,PIT,TEN,10/9/11,5,2011,38,17,70,53,3,Sunny,-3,39.5,0,0,0,0
4987,5,20,CAR,NO,10/9/11,5,2011,27,30,68,50,12,Cloudy,6.5,51,0,0,0,0
4988,15,7,JAC,CIN,10/9/11,5,2011,20,30,79,68,15,Chance Rain,-2,37,0,0,0,0
4989,13,23,HOU,OAK,10/9/11,5,2011,20,25,0,0,0,Closed Roof,-6,48.5,0,0,0,0
4990,27,30,SF,TB,10/9/11,5,2011,48,3,62,75,6,Sunny,-3,41.5,0,0,0,0
4991,19,22,NE,NYJ,10/9/11,5,2011,30,21,82,40,9,Sunny,-7.5,49,0,0,0,0
4992,10,26,DEN,SD,10/9/11,5,2011,24,29,52,45,6,Mostly Sunny,3.5,46,0,0,0,0
4993,2,12,ATL,GB,10/9/11,5,2011,14,25,0,0,0,Dome,6,53,0,0,0,0
4994,11,6,DET,CHI,10/10/11,5,2011,24,13,70,0,0,Dome,-5,47.5,0,0,0,0
4995,2,5,ATL,CAR,10/16/11,6,2011,31,17,0,0,0,Dome,-4,50.5,0,0,0,0
4996,7,14,CIN,IND,10/16/11,6,2011,27,17,71,41,16,Sunny,-7,40.5,0,0,0,0
4997,11,27,DET,SF,10/16/11,6,2011,19,25,67,0,0,Dome,-4,46,0,0,0,0
4998,12,29,GB,STL,10/16/11,6,2011,24,3,57,41,28,Partly Cloudy,-14.5,47.5,0,0,0,0
4999,32,24,WSH,PHI,10/16/11,6,2011,13,20,68,26,7,Sunny,2,47,0,0,0,0
5000,21,4,NYG,BUF,10/16/11,6,2011,27,24,65,40,15,Sunny,-3,50,0,0,0,0
5001,25,15,PIT,JAC,10/16/11,6,2011,17,13,58,52,10,Cloudy,-12,40.5,0,0,0,0
5002,3,13,BAL,HOU,10/16/11,6,2011,29,14,72,29,10,Partly Cloudy,-7.5,45,0,0,0,0
5003,23,8,OAK,CLE,10/16/11,6,2011,24,17,71,60,8,Sunny,-6.5,44.5,0,0,0,0
5004,19,9,NE,DAL,10/16/11,6,2011,20,16,63,0,13,Partly Cloudy,-6.5,55.5,0,0,0,0
5005,30,20,TB,NO,10/16/11,6,2011,26,20,84,0,11,Cloudy,4.5,49.5,0,0,0,0
5006,6,18,CHI,MIN,10/16/11,6,2011,39,10,56,48,11,Clear,-3,41.5,0,0,0,0
5007,22,17,NYJ,MIA,10/17/11,6,2011,24,6,62,37,12,Clear,-7,42.5,0,0,0,0
5008,8,28,CLE,SEA,10/23/11,7,2011,6,3,56,53,7,Sunny,-3,41,0,0,0,0
5009,11,2,DET,ATL,10/23/11,7,2011,16,23,67,0,0,Dome,-3.5,48.5,0,0,0,0
5010,31,13,TEN,HOU,10/23/11,7,2011,7,41,72,35,0,Sunny,-3,43.5,0,0,0,0
5011,17,10,MIA,DEN,10/23/11,7,2011,15,18,77,57,9,Sunny,-2.5,41.5,0,0,0,0
5012,22,26,NYJ,SD,10/23/11,7,2011,27,21,58,46,0,Sunny,1,43.5,0,0,0,0
5013,30,6,TB,CHI,10/23/11,7,2011,18,24,62,54,15,Clear,1,43.5,0,0,0,1
5014,5,32,CAR,WSH,10/23/11,7,2011,33,20,62,56,0,Sunny,-2.5,43,0,0,0,0
5015,1,25,ARI,PIT,10/23/11,7,2011,20,32,0,0,0,Dome,4,43.5,0,0,0,0
5016,23,16,OAK,KC,10/23/11,7,2011,0,28,79,46,6,Sunny,-4,40.5,0,0,0,0
5017,18,12,MIN,GB,10/23/11,7,2011,27,33,68,0,0,Dome,9,46.5,0,0,0,0
5018,9,29,DAL,STL,10/23/11,7,2011,34,7,0,0,0,Closed Roof,-13,43,0,0,0,0
5019,20,14,NO,IND,10/23/11,7,2011,62,7,75,0,0,Dome,-13.5,48,0,0,0,0
5020,15,3,JAC,BAL,10/24/11,7,2011,12,7,60,77,0,Chance Rain,8,39.5,0,0,0,0
5021,31,14,TEN,IND,10/30/11,8,2011,27,10,62,35,0,Sunny,-8.5,43.5,0,0,0,0
5022,29,20,STL,NO,10/30/11,8,2011,31,21,60,0,0,Dome,13.5,47,0,0,0,0
5023,21,17,NYG,MIA,10/30/11,8,2011,20,17,41,55,12,Sunny,-9.5,42,0,0,0,0
5024,5,18,CAR,MIN,10/30/11,8,2011,21,24,54,52,6,Sunny,-3,46.5,0,0,0,0
5025,3,1,BAL,ARI,10/30/11,8,2011,30,27,48,49,9,Sunny,-12.5,43,0,0,0,0
5026,13,15,HOU,JAC,10/30/11,8,2011,24,14,0,0,0,Closed Roof,-9,40.5,0,0,0,0
5027,4,32,BUF,WSH,10/30/11,8,2011,23,0,0,0,0,Closed Roof,-5.5,45.5,0,0,0,0
5028,10,11,DEN,DET,10/30/11,8,2011,10,45,56,31,5,Sunny,3,41.5,0,0,0,0
5029,25,19,PIT,NE,10/30/11,8,2011,25,17,40,79,3,Cloudy,3,52.5,0,0,0,0
5030,27,8,SF,CLE,10/30/11,8,2011,20,10,67,68,5,Sunny,-9,38.5,0,0,0,0
5031,28,7,SEA,CIN,10/30/11,8,2011,12,34,56,0,14,Cloudy,3,37.5,0,0,0,0
5032,24,9,PHI,DAL,10/30/11,8,2011,34,7,42,64,5,Clear,-3,48,0,0,0,0
5033,16,26,KC,SD,10/31/11,8,2011,23,20,63,31,0,Clear,3.5,44.5,0,0,0,0
5034,4,22,BUF,NYJ,11/6/11,9,2011,11,27,57,26,8,Sunny,-2,44,0,0,0,0
5035,9,28,DAL,SEA,11/6/11,9,2011,23,13,0,0,0,Closed Roof,-11.5,44.5,0,0,0,0
5036,14,2,IND,ATL,11/6/11,9,2011,7,31,57,48,15,Sunny,7,44.5,0,0,0,0
5037,16,17,KC,MIA,11/6/11,9,2011,3,31,62,45,12,Cloudy,-4,40.5,0,0,0,0
5038,32,27,WSH,SF,11/6/11,9,2011,11,19,56,48,6,Sunny,3.5,37.5,0,0,0,0
5039,13,8,HOU,CLE,11/6/11,9,2011,30,12,0,0,0,Closed Roof,-10.5,41,0,0,0,0
5040,20,30,NO,TB,11/6/11,9,2011,27,16,70,0,0,Dome,-8.5,50,0,0,0,0
5041,23,10,OAK,DEN,11/6/11,9,2011,24,38,62,50,5,Partly Cloudy,-7,42.5,0,0,0,0
5042,31,7,TEN,CIN,11/6/11,9,2011,17,24,68,39,13,Sunny,-3,41.5,0,0,0,0
5043,19,21,NE,NYG,11/6/11,9,2011,20,24,54,0,9,Sunny,-9,51,0,0,0,0
5044,1,29,ARI,STL,11/6/11,9,2011,19,13,0,0,0,Dome,-3,41,0,0,0,0
5045,26,12,SD,GB,11/6/11,9,2011,38,45,53,90,10,Rain,5.5,51,0,0,0,0
5046,25,3,PIT,BAL,11/6/11,9,2011,20,23,50,43,2,Partly Cloudy,-3,42,0,0,0,0
5047,24,6,PHI,CHI,11/7/11,9,2011,24,30,51,74,2,Clear,-7.5,47,0,0,0,0
5048,26,23,SD,OAK,11/10/11,10,2011,17,24,69,27,5,Clear,-7,48,0,0,0,0
5049,2,20,ATL,NO,11/13/11,10,2011,23,26,0,0,0,Dome,0,50,0,0,0,0
5050,6,11,CHI,DET,11/13/11,10,2011,37,13,69,44,22,Cloudy,-3,45,0,0,0,0
5051,7,25,CIN,PIT,11/13/11,10,2011,17,24,62,60,23,Cloudy,4,41.5,0,0,0,0
5052,8,29,CLE,STL,11/13/11,10,2011,12,13,60,0,40,Clear,-3,37,0,0,0,0
5053,9,4,DAL,BUF,11/13/11,10,2011,44,7,0,0,0,Closed Roof,-5.5,48,0,0,0,0
5054,14,15,IND,JAC,11/13/11,10,2011,3,17,62,66,20,Cloudy,3,37.5,0,0,0,0
5055,16,10,KC,DEN,11/13/11,10,2011,10,17,67,23,15,Sunny,-3,41.5,0,0,0,0
5056,17,32,MIA,WSH,11/13/11,10,2011,20,9,79,58,19,Mostly Cloudy,-4,37.5,0,0,0,0
5057,24,1,PHI,ARI,11/13/11,10,2011,17,21,60,40,15,Partly Cloudy,-14,46.5,0,0,0,0
5058,30,13,TB,HOU,11/13/11,10,2011,9,37,77,47,9,Partly Cloudy,3,45.5,0,0,0,0
5059,5,31,CAR,TEN,11/13/11,10,2011,3,30,57,54,12,Cloudy,-3.5,46,0,0,0,0
5060,28,3,SEA,BAL,11/13/11,10,2011,22,17,50,0,10,Cloudy,6.5,41,0,0,0,0
5061,27,21,SF,NYG,11/13/11,10,2011,27,20,58,74,10,Sunny,-3.5,42.5,0,0,0,0
5062,22,19,NYJ,NE,11/13/11,10,2011,16,37,58,37,12,Clear,-1.5,47.5,0,0,0,0
5063,12,18,GB,MIN,11/14/11,10,2011,45,7,47,68,13,Clear,-15.5,50.5,0,0,0,0
5064,10,22,DEN,NYJ,11/17/11,11,2011,17,13,54,20,3,Partly Cloudy,6,40.5,0,0,0,0
5065,2,31,ATL,TEN,11/20/11,11,2011,23,17,0,0,0,Dome,-6,44,0,0,0,0
5066,8,15,CLE,JAC,11/20/11,11,2011,14,10,57,5,15,Cloudy,-1,34,0,0,0,0
5067,11,5,DET,CAR,11/20/11,11,2011,49,35,70,0,0,Dome,-7,47.5,0,0,0,0
5068,12,30,GB,TB,11/20/11,11,2011,35,26,32,66,7,Cloudy,-14,48.5,0,0,0,0
5069,17,4,MIA,BUF,11/20/11,11,2011,35,8,80,79,15,Mostly Cloudy,-1.5,43,0,0,0,0
5070,18,23,MIN,OAK,11/20/11,11,2011,21,27,63,0,0,Dome,0,45.5,0,0,0,0
5071,32,9,WSH,DAL,11/20/11,11,2011,24,27,62,55,4,Cloudy,7,41.5,0,0,0,0
5072,3,7,BAL,CIN,11/20/11,11,2011,31,24,67,59,7,Partly Cloudy,-7,40.5,0,0,0,0
5073,27,1,SF,ARI,11/20/11,11,2011,23,7,55,72,15,Rain,-9.5,40.5,0,0,0,0
5074,29,28,STL,SEA,11/20/11,11,2011,7,24,0,0,0,Dome,-3,39,0,0,0,0
5075,6,26,CHI,SD,11/20/11,11,2011,31,20,42,78,13,Cloudy,-3.5,45,0,0,0,0
5076,21,24,NYG,PHI,11/20/11,11,2011,10,17,58,66,10,Partly Cloudy,-4.5,45.5,0,0,0,0
5077,19,16,NE,KC,11/21/11,11,2011,34,3,33,0,2,Clear,-15,46.5,0,0,0,0
5078,11,12,DET,GB,11/24/11,12,2011,15,27,67,0,0,Dome,6,56,0,0,0,0
5079,9,17,DAL,MIA,11/24/11,12,2011,20,19,0,0,0,Closed Roof,-7,44,0,0,0,0
5080,3,27,BAL,SF,11/24/11,12,2011,16,6,53,32,8,Clear,-3,38.5,0,0,0,0
5081,2,18,ATL,MIN,11/27/11,12,2011,24,14,63,0,0,Dome,-9.5,44,0,0,0,0
5082,7,8,CIN,CLE,11/27/11,12,2011,23,20,57,98,7,Rain,-7,37.5,0,0,0,0
5083,31,30,TEN,TB,11/27/11,12,2011,23,17,47,96,20,Cloudy,-3.5,43,0,0,0,0
5084,14,5,IND,CAR,11/27/11,12,2011,19,27,0,0,0,Closed Roof,3.5,45,0,0,0,0
5085,29,1,STL,ARI,11/27/11,12,2011,20,23,0,0,0,Dome,-2.5,39.5,0,0,0,0
5086,22,4,NYJ,BUF,11/27/11,12,2011,28,24,60,63,10,Partly Cloudy,-9.5,42,0,0,0,0
5087,15,13,JAC,HOU,11/27/11,12,2011,13,20,75,61,10,Chance Rain,6.5,37,0,0,0,0
5088,23,6,OAK,CHI,11/27/11,12,2011,25,20,59,76,6,Partly Cloudy,-4,41.5,0,0,0,0
5089,28,32,SEA,WSH,11/27/11,12,2011,17,23,52,0,13,Rain,-3.5,37.5,0,0,0,0
5090,24,19,PHI,NE,11/27/11,12,2011,20,38,63,56,12,Cloudy,3.5,49.5,0,0,0,0
5091,26,10,SD,DEN,11/27/11,12,2011,13,16,84,12,0,Sunny,-6,41.5,0,0,0,0
5092,16,25,KC,PIT,11/27/11,12,2011,9,13,32,0,5,Clear,10.5,40,0,0,0,0
5093,20,21,NO,NYG,11/28/11,12,2011,49,24,0,0,0,Dome,-7,51,0,0,0,0
5094,28,24,SEA,PHI,12/1/11,13,2011,31,14,38,0,2,Clear,3,44,0,0,0,0
5095,4,31,BUF,TEN,12/4/11,13,2011,17,23,57,41,18,Mostly Cloudy,-2.5,43,0,0,0,0
5096,6,16,CHI,KC,12/4/11,13,2011,3,10,46,79,17,Cloudy,-7,37,0,0,0,0
5097,8,3,CLE,BAL,12/4/11,13,2011,10,24,54,0,30,Rain,6.5,38,0,0,0,0
5098,17,23,MIA,OAK,12/4/11,13,2011,34,14,80,49,22,Sunny,-3,43,0,0,0,0
5099,20,11,NO,DET,12/4/11,13,2011,31,17,0,0,0,Dome,-9,53.5,0,0,0,0
5100,30,5,TB,CAR,12/4/11,13,2011,19,38,79,46,13,Cloudy,-3,46.5,0,0,0,0
5101,32,22,WSH,NYJ,12/4/11,13,2011,19,34,53,57,5,Sunny,3,38.5,0,0,0,0
5102,13,2,HOU,ATL,12/4/11,13,2011,17,10,72,0,0,Closed Roof,3,38,0,0,0,0
5103,25,7,PIT,CIN,12/4/11,13,2011,35,7,59,28,14,Partly Cloudy,-6.5,42.5,0,0,0,0
5104,18,10,MIN,DEN,12/4/11,13,2011,32,35,65,0,0,Dome,-1.5,37.5,0,0,0,0
5105,21,12,NYG,GB,12/4/11,13,2011,35,38,52,67,9,Fair,6.5,52,0,0,0,0
5106,1,9,ARI,DAL,12/4/11,13,2011,19,13,0,0,0,Dome,4.5,45.5,0,0,0,0
5107,27,29,SF,STL,12/4/11,13,2011,26,0,53,48,2,Sunny,-13.5,37.5,0,0,0,0
5108,19,14,NE,IND,12/4/11,13,2011,31,24,51,0,10,Cloudy,-20.5,47.5,0,0,0,0
5109,15,26,JAC,SD,12/5/11,13,2011,14,38,67,81,6,Clear,3,39,0,0,0,0
5110,25,8,PIT,CLE,12/8/11,14,2011,14,3,31,74,6,Fair,-14,38.5,0,0,0,0
5111,7,13,CIN,HOU,12/11/11,14,2011,19,20,34,47,4,Sunny,-3,38.5,0,0,0,0
5112,11,18,DET,MIN,12/11/11,14,2011,34,28,68,0,0,Dome,-10,46.5,0,0,0,0
5113,12,23,GB,OAK,12/11/11,14,2011,46,16,43,55,15,Clear,-11.5,51.5,0,0,0,0
5114,31,20,TEN,NO,12/11/11,14,2011,17,22,41,44,7,Sunny,3.5,50,0,0,0,0
5115,17,24,MIA,PHI,12/11/11,14,2011,10,26,75,83,11,Cloudy,-3,45.5,0,0,0,0
5116,22,16,NYJ,KC,12/11/11,14,2011,37,10,37,35,5,Sunny,-10.5,36.5,0,0,0,0
5117,32,19,WSH,NE,12/11/11,14,2011,27,34,40,33,0,Sunny,8,48,0,0,0,0
5118,5,2,CAR,ATL,12/11/11,14,2011,23,31,43,45,10,Sunny,3,47,0,0,0,0
5119,15,30,JAC,TB,12/11/11,14,2011,41,14,58,80,12,Chance Rain,3,39,0,0,0,0
5120,3,14,BAL,IND,12/11/11,14,2011,24,10,43,34,2,Sunny,-16.5,41,0,0,0,0
5121,1,27,ARI,SF,12/11/11,14,2011,21,19,0,0,0,Dome,3.5,39,0,0,0,0
5122,10,6,DEN,CHI,12/11/11,14,2011,13,10,50,22,7,Sunny,-3.5,35.5,0,0,0,0
5123,26,4,SD,BUF,12/11/11,14,2011,37,10,59,61,5,Cloudy,-7,48,0,0,0,0
5124,9,21,DAL,NYG,12/11/11,14,2011,34,37,0,0,0,Closed Roof,-3.5,49,0,0,0,0
5125,28,29,SEA,STL,12/12/11,14,2011,30,13,40,0,7,Clear,-10,37,0,0,0,0
5126,2,15,ATL,JAC,12/15/11,15,2011,41,14,60,0,0,Dome,-11,42.5,0,0,0,0
5127,30,9,TB,DAL,12/17/11,15,2011,15,31,66,78,3,Clear,7,47.5,0,0,0,0
5128,4,17,BUF,MIA,12/18/11,15,2011,23,30,31,64,12,Cloudy,-1,41,0,0,0,0
5129,6,28,CHI,SEA,12/18/11,15,2011,14,38,39,65,5,Sunny,-3.5,35.5,0,0,0,0
5130,14,31,IND,TEN,12/18/11,15,2011,27,13,0,0,0,Closed Roof,6.5,41.5,0,0,0,0
5131,16,12,KC,GB,12/18/11,15,2011,19,14,50,58,10,Sunny,13.5,46,0,0,0,0
5132,29,7,STL,CIN,12/18/11,15,2011,13,20,60,0,0,Dome,6.5,39,0,0,0,0
5133,18,20,MIN,NO,12/18/11,15,2011,20,42,66,0,0,Dome,7,51.5,0,0,0,0
5134,21,32,NYG,WSH,12/18/11,15,2011,10,23,29,34,9,Sunny,-6.5,46.5,0,0,0,0
5135,13,5,HOU,CAR,12/18/11,15,2011,13,28,0,0,0,Closed Roof,-6,45,0,0,0,0
5136,23,11,OAK,DET,12/18/11,15,2011,27,28,50,84,1,Cloudy,1,47.5,0,0,0,0
5137,10,19,DEN,NE,12/18/11,15,2011,23,41,63,16,3,Mostly Sunny,7.5,46,0,0,0,0
5138,24,22,PHI,NYJ,12/18/11,15,2011,45,19,35,41,9,Sunny,-3,44,0,0,0,0
5139,1,8,ARI,CLE,12/18/11,15,2011,20,17,0,0,0,Dome,-6.5,37.5,0,0,0,0
5140,26,3,SD,BAL,12/18/11,15,2011,34,14,58,67,7,Cloudy,2.5,44.5,0,0,0,0
5141,27,25,SF,PIT,12/19/11,15,2011,20,3,51,74,10,Sunny,-2.5,41.5,0,0,0,0
5142,14,13,IND,HOU,12/22/11,16,2011,19,16,0,0,0,Closed Roof,6.5,40,0,0,0,0
5143,4,10,BUF,DEN,12/24/11,16,2011,40,14,30,42,2,Sunny,3,41.5,0,0,0,0
5144,7,1,CIN,ARI,12/24/11,16,2011,23,16,38,63,8,Fair,-4.5,41,0,0,0,0
5145,32,18,WSH,MIN,12/24/11,16,2011,26,33,45,36,9,Sunny,-6.5,44,0,0,0,0
5146,5,30,CAR,TB,12/24/11,16,2011,48,16,51,57,9,Partly Cloudy,-7.5,47.5,0,0,0,0
5147,3,8,BAL,CLE,12/24/11,16,2011,20,14,44,32,10,Partly Cloudy,-12.5,38.5,0,0,0,0
5148,31,15,TEN,JAC,12/24/11,16,2011,23,17,44,60,2,Sunny,-7,40,0,0,0,0
5149,16,23,KC,OAK,12/24/11,16,2011,13,16,38,57,7,Sunny,-2.5,42,0,0,0,0
5150,19,17,NE,MIA,12/24/11,16,2011,27,24,30,0,7,Sunny,-9.5,48.5,0,0,0,0
5151,22,21,NYJ,NYG,12/24/11,16,2011,14,29,35,45,9,Clear,-3,45.5,0,0,0,0
5152,25,29,PIT,STL,12/24/11,16,2011,27,0,36,67,4,Cloudy,-12.5,34.5,0,0,0,0
5153,11,26,DET,SD,12/24/11,16,2011,38,10,68,0,0,Dome,-2,52,0,0,0,0
5154,28,27,SEA,SF,12/24/11,16,2011,17,19,48,0,8,Cloudy,2,37.5,0,0,0,0
5155,9,24,DAL,PHI,12/24/11,16,2011,7,20,0,0,0,Closed Roof,-1,50.5,0,0,0,0
5156,12,6,GB,CHI,12/25/11,16,2011,35,21,37,64,13,Cloudy,-12,43.5,0,0,0,0
5157,20,2,NO,ATL,12/26/11,16,2011,45,16,67,0,0,Dome,-6.5,52.5,0,0,0,0
5158,2,30,ATL,TB,1/1/12,17,2011,45,24,0,0,0,Dome,-10.5,45.5,0,0,0,0
5159,7,3,CIN,BAL,1/1/12,17,2011,16,24,42,68,19,Cloudy,2,39,0,0,0,0
5160,8,25,CLE,PIT,1/1/12,17,2011,9,13,49,66,24,Cloudy,6.5,34,0,0,0,0
5161,12,11,GB,DET,1/1/12,17,2011,45,41,31,78,20,Cloudy,4,43,0,0,0,0
5162,29,27,STL,SF,1/1/12,17,2011,27,34,0,0,0,Dome,10.5,35.5,0,0,0,0
5163,17,22,MIA,NYJ,1/1/12,17,2011,19,17,78,44,8,Sunny,-3,39,0,0,0,0
5164,18,6,MIN,CHI,1/1/12,17,2011,13,17,65,0,0,Dome,-1.5,41,0,0,0,0
5165,19,4,NE,BUF,1/1/12,17,2011,49,21,51,0,5,Sunny,-10.5,50,0,0,0,0
5166,20,5,NO,CAR,1/1/12,17,2011,45,17,68,0,0,Dome,-7.5,54.5,0,0,0,0
5167,21,9,NYG,DAL,1/1/12,17,2011,31,14,48,83,7,Rain,-3,47,0,0,0,0
5168,24,32,PHI,WSH,1/1/12,17,2011,34,10,53,58,11,Sunny,-8,45.5,0,0,0,0
5169,15,14,JAC,IND,1/1/12,17,2011,19,13,70,61,10,Clear,-3.5,37,0,0,0,0
5170,13,31,HOU,TEN,1/1/12,17,2011,22,23,0,0,0,Closed Roof,2,39,0,0,0,0
5171,1,28,ARI,SEA,1/1/12,17,2011,23,20,0,0,0,Dome,-3,40.5,0,0,0,0
5172,23,26,OAK,SD,1/1/12,17,2011,26,38,56,63,8,Clear,-3,48.5,0,0,0,0
5173,10,16,DEN,KC,1/1/12,17,2011,3,7,35,46,6,Sunny,-3,37.5,0,0,0,0
5174,9,32,DAL,WSH,9/26/11,3,2011,18,16,0,0,0,Closed Roof,-5.5,41,0,0,0,0
5175,10,25,DEN,PIT,1/8/12,18,2011,29,23,40,38,6,Sunny,8.5,33.5,0,0,1,0
5176,13,7,HOU,CIN,1/7/12,18,2011,31,10,0,0,0,Closed Roof,-4,38,0,0,1,0
5177,20,11,NO,DET,1/7/12,18,2011,45,28,66,0,0,Dome,-10.5,59,0,0,1,0
5193,19,21,NE,NYG,2/5/12,21,2011,17,21,0,0,0,Closed Roof,-3,54,0,0,1,1
5194,17,14,MIA,IND,12/30/00,18,2000,23,17,59,58,15,Mostly Sunny,1.5,41.5,0,0,1,0
5195,20,29,NO,STL,12/30/00,18,2000,31,28,37,0,0,Dome,7,55,0,0,1,0
5196,3,10,BAL,DEN,12/31/00,18,2000,21,3,22,49,23,Mostly Sunny,-3,39,0,0,1,0
5197,24,30,PHI,TB,12/31/00,18,2000,21,3,34,44,25,Partly Cloudy,3,33,0,0,1,0
5198,18,20,MIN,NO,1/6/01,19,2000,34,16,62,0,0,Dome,-8,50,0,0,1,0
5199,23,17,OAK,MIA,1/6/01,19,2000,27,0,58,57,6,Clear,-9,42,0,0,1,0
5200,21,24,NYG,PHI,1/7/01,19,2000,20,10,39,62,5,Fair,-5,34,0,0,1,0
5201,31,3,TEN,BAL,1/7/01,19,2000,10,24,48,42,6,Cloudy,-6,33,0,0,1,0
5202,21,18,NYG,MIN,1/14/01,20,2000,41,0,35,76,5,Mostly Cloudy,3,43,0,0,1,0
5203,23,3,OAK,BAL,1/14/01,20,2000,3,16,56,60,12,Partly Cloudy,-6.5,36.5,0,0,1,0
5204,21,3,NYG,BAL,1/28/01,21,2000,7,34,65,0,8,Partly Cloudy,3,33.5,0,0,1,1
5205,23,22,OAK,NYJ,1/12/02,18,2001,38,24,53,60,8,Clear,-5.5,42,0,0,1,0
5206,24,30,PHI,TB,1/12/02,18,2001,31,9,46,55,10,Clear,-3.5,33,0,0,1,0
